Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-11-21,47.401,48.646,47.195,48.42,35756600,0.0,0.0
2017-11-22,48.861,48.9,47.656,48.165,28711800,0.0,0.0
2017-11-24,48.342,48.891,48.058,48.695,14203300,0.0,0.0
2017-11-27,47.009,47.43,46.156,47.097,44469700,0.0,0.0
2017-11-28,47.489,47.891,46.872,46.979,30633200,0.0,0.0
2017-11-29,46.558,46.656,42.412,42.872,81370100,0.0,0.0
2017-11-30,43.284,43.657,41.03,41.549,63895700,0.0,0.0
2017-12-01,40.902,41.706,39.216,41.157,73138600,0.0,0.0
2017-12-04,41.118,41.451,38.295,39.109,73640500,0.0,0.0
2017-12-05,38.981,41.216,38.638,40.393,56540700,0.0,0.0
2017-12-06,40.01,40.912,39.501,40.755,39735300,0.0,0.0
2017-12-07,41.343,42.373,41.079,42.343,43189000,0.0,0.0
2017-12-08,43.167,43.696,42.02,42.353,44717800,0.0,0.0
2017-12-11,42.559,42.882,41.49,42.157,32824000,0.0,0.0
2017-12-12,41.843,42.0,40.883,41.03,28492300,0.0,0.0
2017-12-13,41.383,42.245,41.138,41.216,28565600,0.0,0.0
2017-12-14,41.451,41.883,41.049,41.402,24582800,0.0,0.0
2017-12-15,41.461,41.716,41.059,41.559,58721700,0.0,0.0
2017-12-18,42.51,42.863,42.137,42.843,35075500,0.0,0.0
2017-12-19,43.216,43.461,42.441,43.108,51048300,0.0,0.0
2017-12-20,45.725,45.872,43.97,44.843,84338200,0.0,0.0
2017-12-21,44.647,44.676,43.47,43.539,50486100,0.0,0.0
2017-12-22,43.304,44.049,43.069,43.245,30372500,0.0,0.0
2017-12-26,42.333,42.343,40.697,41.412,41966200,0.0,0.0
2017-12-27,41.383,42.216,41.196,41.637,24175100,0.0,0.0
2017-12-28,41.981,42.196,40.922,40.981,28999700,0.0,0.0
2017-12-29,40.991,41.01,39.961,40.304,44642100,0.0,0.0
2018-01-02,40.716,42.853,40.373,42.804,37097000,0.0,0.0
2018-01-03,43.617,44.156,43.176,44.088,43376700,0.0,0.0
2018-01-04,45.078,46.048,44.117,45.95,52229500,0.0,0.0
2018-01-05,45.215,45.735,44.48,44.892,47381100,0.0,0.0
2018-01-08,44.411,45.176,44.019,44.647,32217400,0.0,0.0
2018-01-09,44.372,44.647,41.922,42.118,62982900,0.0,0.0
2018-01-10,41.118,42.51,40.569,42.451,53348000,0.0,0.0
2018-01-11,42.657,43.127,41.775,41.971,39402200,0.0,0.0
2018-01-12,41.971,42.49,41.833,41.961,28458500,0.0,0.0
2018-01-16,42.284,42.99,41.579,42.069,38174800,0.0,0.0
2018-01-17,42.353,43.5,42.128,43.382,38077100,0.0,0.0
2018-01-18,43.333,43.764,43.039,43.118,25152100,0.0,0.0
2018-01-19,43.078,43.323,41.804,41.902,41469200,0.0,0.0
2018-01-22,41.628,42.03,40.853,42.03,37879400,0.0,0.0
2018-01-23,42.392,43.774,41.883,43.078,41334100,0.0,0.0
2018-01-24,42.892,43.078,41.892,42.226,31305700,0.0,0.0
2018-01-25,43.353,43.833,42.01,42.157,40519200,0.0,0.0
2018-01-26,42.363,42.941,42.177,42.804,27177500,0.0,0.0
2018-01-29,42.392,42.559,41.539,42.431,29455000,0.0,0.0
2018-01-30,41.157,41.951,40.648,40.844,38861900,0.0,0.0
2018-01-31,42.128,43.088,41.922,42.853,45114600,0.0,0.0
2018-02-01,42.186,43.216,41.265,41.647,35713500,0.0,0.0
2018-02-02,41.167,41.373,39.805,40.01,40657400,0.0,0.0
2018-02-05,39.344,40.706,38.236,38.619,45796800,0.0,0.0
2018-02-06,39.746,43.059,39.746,43.01,66972800,0.0,0.0
2018-02-07,42.402,42.696,40.912,41.177,51354800,0.0,0.0
2018-02-08,41.677,42.177,39.207,39.207,53794100,0.0,0.0
2018-02-09,40.236,40.373,36.776,39.609,65189300,0.0,0.0
