Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-12-01,137.097,137.222,135.135,135.438,2270100,0.0,0.0
2017-12-04,136.722,137.659,136.446,136.767,2300600,0.0,0.0
2017-12-05,136.669,137.106,136.187,136.517,1308100,0.0,0.0
2017-12-06,136.022,136.291,134.678,134.812,1421200,0.788,0.0
2017-12-07,135.027,135.664,134.714,135.323,1647000,0.0,0.0
2017-12-08,136.336,136.542,135.502,135.727,1424900,0.0,0.0
2017-12-11,136.345,136.928,136.058,136.488,3109400,0.0,0.0
2017-12-12,136.184,136.892,135.189,135.664,1508000,0.0,0.0
2017-12-13,136.569,136.569,135.144,135.601,1183600,0.0,0.0
2017-12-14,135.727,135.852,133.342,133.692,2503200,0.0,0.0
2017-12-15,134.158,134.418,133.369,134.104,3631100,0.0,0.0
2017-12-18,134.929,137.555,134.911,137.448,2350000,0.0,0.0
2017-12-19,138.245,138.505,137.439,138.201,1811200,0.0,0.0
2017-12-20,138.604,138.738,137.815,138.057,987300,0.0,0.0
2017-12-21,138.47,138.676,137.734,138.138,1363300,0.0,0.0
2017-12-22,138.425,138.595,137.466,137.905,509500,0.0,0.0
2017-12-26,137.842,137.842,136.551,136.802,1960800,0.0,0.0
2017-12-27,137.215,138.335,136.928,138.219,1574900,0.0,0.0
2017-12-28,138.425,139.321,137.806,139.205,905800,0.0,0.0
2017-12-29,139.079,139.617,138.192,138.658,1924300,0.0,0.0
2018-01-02,138.729,140.155,137.43,140.011,1067600,0.0,0.0
2018-01-03,139.868,141.356,139.554,141.186,1427900,0.0,0.0
2018-01-04,142.88,144.628,142.414,143.4,1896800,0.0,0.0
2018-01-05,145.013,145.524,143.929,144.655,1699500,0.0,0.0
2018-01-08,144.422,144.906,143.839,144.601,936700,0.0,0.0
2018-01-09,145.524,147.452,145.184,146.008,3366400,0.0,0.0
2018-01-10,145.847,146.268,144.771,145.775,2416800,0.0,0.0
2018-01-11,147.111,148.877,146.394,146.842,2007100,0.0,0.0
2018-01-12,147.066,148.016,146.34,147.147,2644400,0.0,0.0
2018-01-16,147.461,148.115,143.624,145.309,2754100,0.0,0.0
2018-01-17,146.609,147.219,144.735,146.528,1751900,0.0,0.0
2018-01-18,146.098,147.47,144.682,144.771,1746700,0.0,0.0
2018-01-19,145.399,145.533,144.583,145.112,1678800,0.0,0.0
2018-01-22,144.834,144.951,143.077,143.982,1523400,0.0,0.0
2018-01-23,143.122,144.153,142.091,142.736,1775300,0.0,0.0
2018-01-24,142.62,145.255,142.512,144.207,3701100,0.0,0.0
2018-01-25,149.038,149.657,145.04,146.43,3391800,0.0,0.0
2018-01-26,146.734,149.02,145.381,148.527,1870000,0.0,0.0
2018-01-29,148.088,148.922,144.063,145.964,2982800,0.0,0.0
2018-01-30,145.847,146.062,144.018,144.072,2007700,0.0,0.0
2018-01-31,144.709,145.515,143.463,144.762,3570500,0.0,0.0
2018-02-01,143.283,144.233,142.468,143.274,1520800,0.0,0.0
2018-02-02,140.486,141.051,138.9,138.989,2086200,0.0,0.0
2018-02-05,138.066,140.594,134.489,134.749,2593900,0.0,0.0
2018-02-06,134.597,140.191,132.688,139.223,3718100,0.0,0.0
2018-02-07,138.55,138.747,134.463,134.471,2248000,0.0,0.0
2018-02-08,134.355,135.018,129.129,129.147,2054300,0.0,0.0
2018-02-09,130.24,135.027,129.712,133.996,3116200,0.0,0.0
2018-02-12,135.242,138.927,134.911,137.824,3099700,0.0,0.0
2018-02-13,136.91,138.452,136.327,137.896,1402800,0.0,0.0
2018-02-14,136.479,140.056,136.255,139.007,1622000,0.0,0.0
2018-02-15,140.083,140.119,137.259,139.662,1634200,0.0,0.0
2018-02-16,138.541,139.061,137.331,137.699,1589400,0.0,0.0
2018-02-20,136.479,138.281,135.933,137.69,2590500,0.0,0.0
2018-02-21,137.573,139.608,136.919,136.919,1834100,0.0,0.0
2018-02-22,137.932,138.909,137.277,137.752,1627100,0.0,0.0
2018-02-23,138.326,139.608,136.748,139.5,1593400,0.0,0.0
2018-02-26,139.339,139.823,137.743,139.689,1018600,0.0,0.0
2018-02-27,138.855,139.232,137.645,138.048,1239400,0.0,0.0
2018-02-28,138.183,138.496,134.158,134.238,1541700,0.0,0.0
2018-03-01,133.754,134.534,131.406,132.598,1918000,0.0,0.0
2018-03-02,131.988,134.445,131.46,133.952,1420600,0.0,0.0
2018-03-05,133.396,137.528,133.127,136.919,1852900,0.0,0.0
2018-03-06,137.951,139.402,136.788,138.482,1470000,0.825,0.0
2018-03-07,137.491,140.42,137.275,139.789,1821700,0.0,0.0
2018-03-08,140.366,142.484,140.096,142.295,2190900,0.0,0.0
2018-03-09,142.358,144.368,141.637,144.287,1340300,0.0,0.0
2018-03-12,146.594,147.333,144.314,145.206,1787800,0.0,0.0
2018-03-13,145.9,145.999,143.367,144.539,1678500,0.0,0.0
2018-03-14,145.053,145.323,141.934,141.988,1611600,0.0,0.0
2018-03-15,142.034,142.791,140.195,140.303,1491600,0.0,0.0
2018-03-16,139.384,140.006,138.032,139.086,2276000,0.0,0.0
2018-03-19,135.427,137.275,133.886,134.814,2058400,0.0,0.0
2018-03-20,135.716,136.22,135.076,135.391,837700,0.0,0.0
2018-03-21,135.734,137.788,135.184,136.734,826700,0.0,0.0
2018-03-22,135.247,135.797,131.498,131.669,1351300,0.0,0.0
2018-03-23,132.354,132.985,128.109,128.478,1232100,0.0,0.0
2018-03-26,130.686,132.002,129.488,131.687,1068200,0.0,0.0
2018-03-27,131.75,132.624,129.019,129.884,856500,0.0,0.0
2018-03-28,130.191,130.524,127.406,128.127,1236200,0.0,0.0
2018-03-29,126.775,131.011,126.414,130.055,1461000,0.0,0.0
2018-04-02,129.803,130.56,126.73,128.073,2028000,0.0,0.0
2018-04-03,127.956,130.001,127.442,129.461,1079000,0.0,0.0
2018-04-04,127.189,130.957,126.18,130.704,1132800,0.0,0.0
2018-04-05,131.588,133.237,130.984,132.228,988100,0.0,0.0
2018-04-06,131.038,132.056,128.289,129.046,1188600,0.0,0.0
2018-04-09,129.83,131.534,128.712,129.74,1231700,0.0,0.0
2018-04-10,131.723,133.561,130.767,132.21,1089400,0.0,0.0
2018-04-11,130.903,131.29,129.875,130.326,890700,0.0,0.0
2018-04-12,131.056,133.093,130.497,132.417,1001200,0.0,0.0
2018-04-13,132.804,133.174,131.416,132.065,716500,0.0,0.0
2018-04-16,133.39,136.274,132.498,136.274,2211500,0.0,0.0
2018-04-17,136.95,139.843,135.833,139.627,2268500,0.0,0.0
2018-04-18,139.528,139.645,137.933,138.122,971000,0.0,0.0
2018-04-19,137.761,137.761,135.571,136.599,839000,0.0,0.0
2018-04-20,136.328,136.418,134.877,135.806,974700,0.0,0.0
2018-04-23,134.778,135.851,134.373,135.517,865900,0.0,0.0
2018-04-24,135.797,136.31,130.596,132.291,1221000,0.0,0.0
2018-04-25,137.392,138.05,133.913,134.967,2062400,0.0,0.0
2018-04-26,136.491,141.213,135.265,140.591,3037100,0.0,0.0
2018-04-27,140.6,140.799,136.797,138.104,1734000,0.0,0.0
2018-04-30,138.663,138.663,136.95,137.464,1411300,0.0,0.0
2018-05-01,137.04,138.239,136.148,138.167,985100,0.0,0.0
2018-05-02,138.699,138.816,135.905,136.31,1591800,0.0,0.0
2018-05-03,136.382,138.996,135.607,137.752,1537900,0.0,0.0
2018-05-04,136.653,139.888,136.391,139.312,1066500,0.0,0.0
2018-05-07,140.465,141.547,139.384,139.934,897100,0.0,0.0
2018-05-08,139.203,139.699,138.185,138.798,1041200,0.0,0.0
2018-05-09,139.681,140.862,138.113,140.159,1365000,0.0,0.0
2018-05-10,140.691,142.394,140.492,141.547,1250200,0.0,0.0
2018-05-11,141.439,143.295,141.069,142.07,1166100,0.0,0.0
2018-05-14,142.628,143.106,141.853,142.809,1150300,0.0,0.0
2018-05-15,142.34,142.989,141.619,142.926,1344600,0.0,0.0
2018-05-16,142.818,144.034,142.52,143.304,1273400,0.0,0.0
2018-05-17,143.313,144.359,142.872,144.079,1520500,0.0,0.0
2018-05-18,143.548,144.53,143.43,143.791,1882500,0.0,0.0
2018-05-21,144.701,145.341,144.206,144.629,746800,0.0,0.0
2018-05-22,144.855,145.729,143.367,143.494,1044300,0.0,0.0
2018-05-23,142.637,143.277,141.592,143.007,1375900,0.0,0.0
2018-05-24,143.467,143.548,141.276,141.952,1282400,0.0,0.0
2018-05-25,141.385,141.907,140.195,141.565,1094600,0.0,0.0
2018-05-29,140.528,141.096,138.122,138.176,1318000,0.0,0.0
2018-05-30,139.222,141.195,138.87,141.042,1223300,0.0,0.0
2018-05-31,141.33,141.637,140.114,140.835,2504700,0.0,0.0
2018-06-01,142.043,142.881,141.15,142.223,1025200,0.0,0.0
2018-06-04,142.854,143.232,141.745,141.979,641200,0.0,0.0
2018-06-05,143.187,144.413,143.034,143.764,1179300,0.0,0.0
2018-06-06,144.049,147.247,142.998,147.012,1555000,0.825,0.0
2018-06-07,145.762,146.106,144.276,144.747,1227000,0.0,0.0
2018-06-08,144.049,145.037,143.488,144.801,1079700,0.0,0.0
2018-06-11,144.928,146.088,144.249,145.472,1289000,0.0,0.0
2018-06-12,145.852,147.601,145.363,146.169,1179000,0.0,0.0
2018-06-13,146.767,147.003,145.146,145.381,1048700,0.0,0.0
2018-06-14,146.631,147.302,146.015,146.36,1169000,0.0,0.0
2018-06-15,145.934,145.934,144.077,145.191,2856700,0.0,0.0
2018-06-18,143.442,143.75,142.754,143.569,972900,0.0,0.0
2018-06-19,141.603,141.667,140.253,140.706,1141300,0.0,0.0
2018-06-20,140.888,141.069,139.719,140.444,1173600,0.0,0.0
2018-06-21,140.679,141.685,140.543,141.214,2217100,0.0,0.0
