Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-10-11,11.595,11.805,11.538,11.8,5180000,0.0,0.0
2017-10-12,11.812,11.875,11.557,11.71,4311200,0.0,0.0
2017-10-13,11.615,11.627,11.432,11.51,5766000,0.0,0.0
2017-10-16,11.45,11.493,11.142,11.243,8783600,0.0,0.0
2017-10-17,11.31,11.375,10.967,11.248,6110000,0.0,0.0
2017-10-18,11.245,11.335,11.007,11.238,5291600,0.0,0.0
2017-10-19,11.245,11.302,10.975,11.245,5307200,0.0,0.0
2017-10-20,11.275,11.377,11.115,11.195,3672400,0.0,0.0
2017-10-23,11.127,11.47,11.127,11.193,6801200,0.0,0.0
2017-10-24,11.123,11.243,11.002,11.137,6200000,0.0,0.0
2017-10-25,11.102,11.25,11.0,11.172,6585600,0.0,0.0
2017-10-26,11.142,11.24,10.94,11.115,4125200,0.0,0.0
2017-10-27,11.127,11.195,11.03,11.14,5774000,0.0,0.0
2017-10-30,11.033,11.323,10.935,11.31,6970000,0.0,0.0
2017-10-31,11.323,11.48,11.212,11.243,6395200,0.0,0.0
2017-11-01,11.28,11.408,11.125,11.215,8696000,0.0,0.0
2017-11-02,11.8,12.575,11.602,11.93,14875600,0.0,0.0
2017-11-03,11.927,12.345,11.745,12.28,6890800,0.0,0.0
2017-11-06,12.3,12.523,12.238,12.485,6048000,0.0,0.0
2017-11-07,12.5,12.672,12.365,12.528,5517200,0.0,0.0
2017-11-08,12.525,12.6,12.225,12.248,8851600,0.0,0.0
2017-11-09,12.403,12.66,12.292,12.595,4757600,0.0,0.0
2017-11-10,12.727,12.863,12.45,12.685,4348000,0.0,0.0
2017-11-13,12.583,12.977,12.523,12.887,4707200,0.0,0.0
2017-11-14,12.89,13.11,12.637,12.887,7096400,0.0,0.0
2017-11-15,12.842,13.148,12.785,13.0,5410800,0.0,0.0
2017-11-16,13.062,13.29,12.868,13.255,3868000,0.0,0.0
2017-11-17,13.24,13.523,13.05,13.502,6152800,0.0,0.0
2017-11-20,13.5,13.852,13.422,13.665,4910400,0.0,0.0
2017-11-21,13.773,13.903,13.465,13.778,7085600,0.0,0.0
2017-11-22,13.802,13.96,13.65,13.837,4902400,0.0,0.0
2017-11-24,14.002,14.002,13.75,13.887,2506000,0.0,0.0
